Time,Open,High,Low,Close,Buys,Sells,Buy_Amount,Sell_Amount,Bid,Ask
"2024/09/09, 18:57",18691.25,18693.75,18690.0,18692.5,152,196,109.0,148.0,268.0,427.0
"2024/09/09, 18:58",18692.5,18693.75,18691.0,18693.25,84,196,47.0,138.0,302.0,383.0
"2024/09/09, 18:59",18693.25,18696.25,18690.5,18693.5,131,224,96.0,164.0,302.0,340.0
"2024/09/09, 19:00",18693.5,18693.75,18685.25,18686.0,246,149,173.0,90.0,263.0,275.0
"2024/09/09, 19:01",18686.25,18688.5,18674.25,18675.25,439,262,309.0,163.0,293.0,249.0
"2024/09/09, 19:02",18675.25,18677.25,18669.25,18674.75,417,380,290.0,250.0,282.0,269.0
"2024/09/09, 19:03",18674.75,18678.0,18663.25,18665.0,574,396,421.0,268.0,328.0,257.0
"2024/09/09, 19:04",18665.25,18669.75,18657.25,18660.25,562,521,427.0,326.0,292.0,264.0
"2024/09/09, 19:05",18660.25,18662.25,18655.25,18657.5,386,339,261.0,206.0,338.0,277.0
"2024/09/09, 19:06",18657.5,18660.5,18653.0,18654.75,414,379,292.0,243.0,341.0,263.0
"2024/09/09, 19:07",18654.75,18663.25,18654.75,18661.0,233,369,168.0,216.0,265.0,269.0
"2024/09/09, 19:08",18661.0,18662.75,18657.5,18659.5,199,168,143.0,106.0,302.0,266.0
"2024/09/09, 19:09",18659.5,18662.25,18658.75,18662.25,62,139,39.0,84.0,282.0,270.0
"2024/09/09, 19:10",18662.5,18663.0,18657.0,18659.0,170,111,107.0,77.0,316.0,274.0
"2024/09/09, 19:11",18659.0,18660.25,18657.5,18659.25,64,112,44.0,70.0,334.0,276.0
"2024/09/09, 19:12",18659.25,18660.0,18654.25,18655.75,185,83,124.0,55.0,332.0,257.0
"2024/09/09, 19:13",18655.75,18655.75,18650.5,18653.25,269,198,196.0,135.0,363.0,287.0
"2024/09/09, 19:14",18653.25,18658.25,18651.0,18655.75,170,223,120.0,188.0,311.0,252.0
"2024/09/09, 19:15",18655.5,18658.75,18652.75,18654.25,156,176,114.0,139.0,329.0,292.0
"2024/09/09, 19:16",18654.75,18659.5,18653.75,18658.75,87,126,77.0,82.0,297.0,294.0
"2024/09/09, 19:17",18658.75,18660.0,18657.0,18658.0,83,100,63.0,54.0,303.0,283.0
"2024/09/09, 19:18",18658.25,18664.75,18658.25,18661.75,154,296,108.0,189.0,260.0,278.0
"2024/09/09, 19:19",18661.75,18661.75,18656.75,18659.25,160,115,122.0,69.0,287.0,279.0
"2024/09/09, 19:20",18659.25,18662.75,18658.5,18660.75,88,95,64.0,62.0,263.0,334.0
"2024/09/09, 19:21",18660.75,18660.75,18655.25,18658.75,178,123,155.0,96.0,288.0,316.0
"2024/09/09, 19:22",18658.75,18661.0,18657.25,18660.0,63,88,36.0,53.0,261.0,347.0
"2024/09/09, 19:23",18660.0,18661.25,18658.0,18658.0,39,39,32.0,24.0,299.0,320.0
"2024/09/09, 19:24",18658.0,18660.0,18654.0,18654.75,148,99,100.0,65.0,347.0,271.0
"2024/09/09, 19:25",18655.25,18657.75,18652.25,18655.5,157,106,111.0,63.0,303.0,260.0
"2024/09/09, 19:26",18655.5,18659.0,18653.75,18654.5,88,130,56.0,86.0,350.0,255.0
"2024/09/09, 19:27",18654.25,18655.75,18651.0,18654.25,273,275,181.0,219.0,348.0,250.0
"2024/09/09, 19:28",18654.25,18660.75,18653.75,18658.25,86,175,72.0,118.0,277.0,271.0
"2024/09/09, 19:29",18658.0,18662.5,18657.5,18658.5,136,186,97.0,123.0,278.0,305.0
"2024/09/09, 19:30",18658.5,18662.0,18657.75,18659.25,123,112,81.0,67.0,302.0,307.0
"2024/09/09, 19:31",18659.25,18667.5,18659.0,18666.0,172,385,128.0,306.0,266.0,287.0
"2024/09/09, 19:32",18666.0,18667.25,18664.5,18665.0,136,160,96.0,103.0,277.0,298.0
"2024/09/09, 19:33",18665.0,18665.75,18662.75,18665.75,83,86,60.0,72.0,279.0,301.0
"2024/09/09, 19:34",18665.75,18670.5,18665.5,18669.75,135,206,92.0,140.0,284.0,337.0
"2024/09/09, 19:35",18669.75,18674.5,18669.5,18673.25,227,309,172.0,219.0,281.0,331.0
"2024/09/09, 19:36",18673.25,18675.75,18669.0,18669.25,173,192,116.0,140.0,271.0,280.0
"2024/09/09, 19:37",18669.25,18670.75,18667.75,18670.5,111,112,82.0,67.0,282.0,320.0
"2024/09/09, 19:38",18670.5,18672.0,18666.75,18671.5,100,103,66.0,68.0,293.0,348.0
"2024/09/09, 19:39",18671.5,18672.5,18670.25,18671.0,51,77,36.0,50.0,304.0,359.0
"2024/09/09, 19:40",18671.0,18673.5,18669.75,18672.25,106,96,74.0,68.0,289.0,346.0
"2024/09/09, 19:41",18672.25,18672.25,18670.0,18671.0,28,48,16.0,32.0,265.0,370.0
"2024/09/09, 19:42",18671.0,18675.0,18670.75,18674.25,76,87,50.0,63.0,306.0,364.0
"2024/09/09, 19:43",18674.25,18675.0,18670.0,18670.75,133,97,85.0,70.0,286.0,349.0
"2024/09/09, 19:44",18670.75,18672.75,18669.25,18671.5,89,58,67.0,30.0,281.0,358.0
"2024/09/09, 19:45",18672.25,18675.0,18671.75,18672.75,43,82,30.0,57.0,291.0,371.0
"2024/09/09, 19:46",18672.75,18672.75,18669.5,18670.5,75,39,54.0,22.0,283.0,377.0
"2024/09/09, 19:47",18670.5,18677.5,18670.25,18676.25,100,221,59.0,154.0,286.0,358.0
"2024/09/09, 19:48",18676.75,18679.75,18676.0,18676.5,168,254,108.0,181.0,284.0,357.0
"2024/09/09, 19:49",18676.5,18677.0,18674.25,18675.5,85,66,62.0,52.0,285.0,360.0
"2024/09/09, 19:50",18675.5,18676.25,18671.5,18673.25,141,77,98.0,49.0,272.0,351.0
"2024/09/09, 19:51",18673.25,18673.25,18669.0,18670.75,137,71,88.0,41.0,249.0,347.0
"2024/09/09, 19:52",18670.75,18672.75,18669.75,18670.75,55,92,38.0,59.0,275.0,343.0
"2024/09/09, 19:53",18670.75,18671.0,18668.0,18670.5,88,35,59.0,20.0,264.0,342.0
"2024/09/09, 19:54",18670.5,18671.25,18666.25,18667.0,99,54,76.0,40.0,272.0,278.0
"2024/09/09, 19:55",18666.75,18670.75,18666.75,18670.75,78,102,66.0,64.0,237.0,331.0
"2024/09/09, 19:56",18670.75,18672.5,18669.0,18671.5,42,117,24.0,82.0,265.0,320.0
"2024/09/09, 19:57",18671.5,18673.25,18670.5,18673.25,32,58,21.0,35.0,258.0,351.0
"2024/09/09, 19:58",18673.25,18676.25,18673.25,18674.25,87,146,53.0,104.0,278.0,352.0
"2024/09/09, 19:59",18674.25,18675.25,18672.5,18673.0,46,54,25.0,39.0,262.0,329.0
"2024/09/09, 20:00",18673.0,18675.5,18671.0,18673.75,78,70,45.0,37.0,259.0,324.0
"2024/09/09, 20:01",18673.75,18674.25,18671.5,18673.0,53,38,38.0,32.0,277.0,341.0
"2024/09/09, 20:02",18673.0,18676.75,18672.0,18674.5,102,93,68.0,89.0,269.0,322.0
"2024/09/09, 20:03",18674.5,18676.75,18672.5,18672.75,98,65,80.0,36.0,264.0,344.0
"2024/09/09, 20:04",18672.75,18673.5,18670.0,18670.0,68,33,54.0,21.0,256.0,304.0
"2024/09/09, 20:05",18670.0,18672.5,18668.75,18669.5,129,90,90.0,64.0,285.0,282.0
"2024/09/09, 20:06",18669.5,18669.5,18661.25,18666.25,380,194,249.0,138.0,271.0,254.0
"2024/09/09, 20:07",18666.0,18667.25,18662.25,18664.25,105,77,64.0,59.0,322.0,297.0
"2024/09/09, 20:08",18664.25,18664.75,18658.5,18661.5,177,98,119.0,64.0,328.0,261.0
"2024/09/09, 20:09",18661.5,18666.0,18661.0,18664.5,66,132,42.0,96.0,323.0,244.0
"2024/09/09, 20:10",18664.5,18666.0,18661.75,18662.75,100,59,61.0,51.0,333.0,286.0
"2024/09/09, 20:11",18662.75,18664.0,18661.0,18661.0,47,34,26.0,20.0,340.0,302.0
"2024/09/09, 20:12",18661.0,18663.25,18657.75,18658.25,191,85,154.0,61.0,336.0,300.0
"2024/09/09, 20:13",18658.25,18662.25,18658.25,18660.5,109,141,78.0,101.0,316.0,279.0
"2024/09/09, 20:14",18660.5,18666.0,18660.25,18662.75,101,137,64.0,91.0,335.0,301.0
"2024/09/09, 20:15",18662.75,18664.25,18661.5,18662.5,58,31,37.0,16.0,328.0,298.0
"2024/09/09, 20:16",18662.5,18665.5,18661.5,18663.75,62,53,37.0,37.0,327.0,292.0
"2024/09/09, 20:17",18663.75,18665.25,18662.75,18663.5,30,57,18.0,44.0,335.0,306.0
"2024/09/09, 20:18",18663.5,18663.5,18658.25,18658.25,93,40,65.0,30.0,338.0,302.0
"2024/09/09, 20:19",18658.25,18661.5,18655.25,18661.0,189,156,126.0,92.0,297.0,291.0
"2024/09/09, 20:20",18661.0,18661.0,18645.0,18645.5,706,317,534.0,210.0,354.0,280.0
"2024/09/09, 20:21",18645.5,18656.75,18644.5,18656.0,255,415,195.0,350.0,274.0,256.0
"2024/09/09, 20:22",18656.0,18660.0,18652.5,18653.25,240,227,154.0,143.0,249.0,286.0
"2024/09/09, 20:23",18653.25,18653.75,18646.75,18647.5,213,164,156.0,107.0,380.0,297.0
"2024/09/09, 20:24",18647.5,18650.5,18643.75,18648.75,266,360,182.0,225.0,367.0,280.0
"2024/09/09, 20:25",18648.75,18651.0,18647.75,18648.75,134,141,107.0,87.0,382.0,298.0
"2024/09/09, 20:26",18648.75,18651.0,18648.25,18649.25,97,116,70.0,90.0,374.0,263.0
"2024/09/09, 20:27",18649.0,18653.0,18648.75,18651.25,75,118,53.0,82.0,324.0,288.0
"2024/09/09, 20:28",18651.25,18655.0,18651.25,18653.5,43,122,28.0,85.0,284.0,288.0
"2024/09/09, 20:29",18653.5,18655.25,18651.0,18654.0,102,62,74.0,43.0,290.0,292.0
"2024/09/09, 20:30",18653.75,18656.5,18651.0,18655.5,189,205,135.0,127.0,273.0,276.0
"2024/09/09, 20:31",18655.0,18656.25,18653.75,18656.0,64,130,46.0,80.0,292.0,270.0
"2024/09/09, 20:32",18656.0,18659.5,18653.5,18654.0,143,160,90.0,100.0,274.0,281.0
"2024/09/09, 20:33",18654.0,18654.75,18651.5,18653.5,166,243,107.0,184.0,286.0,288.0
"2024/09/09, 20:34",18653.5,18653.5,18651.0,18651.75,135,70,102.0,42.0,283.0,301.0
"2024/09/09, 20:35",18651.75,18654.25,18650.75,18652.25,66,65,56.0,38.0,295.0,324.0
"2024/09/09, 20:36",18652.0,18652.0,18645.75,18647.25,250,99,200.0,53.0,394.0,295.0
"2024/09/09, 20:37",18647.5,18647.75,18641.75,18643.25,391,358,273.0,231.0,418.0,306.0
"2024/09/09, 20:38",18643.25,18645.25,18637.25,18645.25,491,330,369.0,206.0,280.0,286.0
"2024/09/09, 20:39",18645.25,18647.0,18643.5,18644.25,137,165,92.0,101.0,330.0,302.0
"2024/09/09, 20:40",18644.5,18645.0,18637.5,18638.5,293,294,204.0,190.0,320.0,271.0
"2024/09/09, 20:41",18638.5,18643.25,18638.25,18642.0,106,176,63.0,108.0,301.0,300.0
"2024/09/09, 20:42",18641.5,18643.75,18639.25,18643.75,112,97,78.0,54.0,306.0,310.0
"2024/09/09, 20:43",18643.75,18643.75,18640.0,18641.25,75,51,57.0,29.0,314.0,303.0
"2024/09/09, 20:44",18641.25,18641.75,18639.75,18641.5,60,64,41.0,41.0,312.0,307.0
"2024/09/09, 20:45",18641.5,18647.0,18640.75,18646.25,84,138,52.0,110.0,273.0,335.0
"2024/09/09, 20:46",18646.25,18650.0,18645.75,18649.25,121,238,74.0,157.0,272.0,312.0
"2024/09/09, 20:47",18649.25,18652.0,18647.5,18651.5,132,159,97.0,107.0,266.0,329.0
"2024/09/09, 20:48",18651.5,18652.25,18650.25,18652.0,85,86,59.0,65.0,271.0,339.0
"2024/09/09, 20:49",18652.0,18652.25,18647.25,18648.25,99,57,74.0,32.0,257.0,328.0
"2024/09/09, 20:50",18648.25,18653.0,18646.75,18652.5,105,112,72.0,67.0,267.0,332.0
"2024/09/09, 20:51",18652.5,18654.25,18651.25,18652.75,90,109,60.0,86.0,266.0,341.0
"2024/09/09, 20:52",18653.0,18655.25,18652.25,18653.25,132,146,84.0,95.0,273.0,330.0
"2024/09/09, 20:53",18653.25,18653.5,18650.5,18652.0,84,55,55.0,46.0,269.0,323.0
"2024/09/09, 20:54",18652.0,18653.0,18651.5,18651.75,40,34,28.0,20.0,266.0,326.0
"2024/09/09, 20:55",18652.25,18652.25,18648.75,18650.5,89,57,61.0,38.0,251.0,333.0
"2024/09/09, 20:56",18650.5,18653.5,18650.0,18650.75,71,90,43.0,61.0,264.0,341.0
"2024/09/09, 20:57",18650.75,18650.75,18649.0,18649.25,63,36,46.0,24.0,277.0,330.0
"2024/09/09, 20:58",18649.25,18654.25,18649.25,18652.25,56,84,43.0,63.0,277.0,316.0
"2024/09/09, 20:59",18652.25,18653.0,18651.0,18651.75,48,61,28.0,35.0,276.0,311.0
"2024/09/09, 21:00",18651.75,18656.0,18651.0,18654.0,144,200,101.0,133.0,276.0,313.0
"2024/09/09, 21:01",18654.0,18656.5,18653.25,18654.75,95,119,59.0,79.0,283.0,336.0
"2024/09/09, 21:02",18654.75,18655.0,18651.0,18653.25,85,59,57.0,42.0,277.0,328.0
"2024/09/09, 21:03",18653.25,18662.75,18653.25,18659.25,166,368,113.0,286.0,274.0,293.0
"2024/09/09, 21:04",18659.25,18664.0,18658.5,18661.5,152,159,98.0,116.0,268.0,331.0
"2024/09/09, 21:05",18661.25,18662.5,18658.5,18659.5,108,104,74.0,75.0,276.0,307.0
"2024/09/09, 21:06",18659.5,18661.5,18658.75,18661.25,50,54,36.0,40.0,288.0,332.0
"2024/09/09, 21:07",18661.25,18662.75,18654.25,18655.75,102,100,59.0,66.0,263.0,298.0
"2024/09/09, 21:08",18655.75,18658.0,18654.25,18656.5,61,72,40.0,49.0,291.0,304.0
"2024/09/09, 21:09",18656.5,18657.75,18656.5,18656.5,25,18,16.0,12.0,286.0,292.0
"2024/09/09, 21:10",18656.5,18657.0,18653.0,18653.5,137,91,92.0,81.0,297.0,258.0
"2024/09/09, 21:11",18653.5,18655.25,18651.5,18651.75,78,40,53.0,29.0,298.0,281.0
"2024/09/09, 21:12",18652.25,18654.25,18649.5,18654.0,124,121,85.0,86.0,295.0,276.0
"2024/09/09, 21:13",18654.0,18654.0,18651.0,18651.25,58,51,33.0,35.0,320.0,279.0
"2024/09/09, 21:14",18651.25,18654.0,18650.25,18652.5,62,79,43.0,54.0,307.0,266.0
"2024/09/09, 21:15",18653.25,18655.5,18652.75,18653.25,79,71,62.0,45.0,310.0,275.0
"2024/09/09, 21:16",18653.25,18653.25,18648.75,18650.25,149,54,98.0,34.0,322.0,292.0
"2024/09/09, 21:17",18650.25,18652.0,18649.75,18651.75,50,77,33.0,51.0,321.0,285.0
"2024/09/09, 21:18",18651.75,18653.25,18649.75,18649.75,70,64,45.0,38.0,336.0,270.0
"2024/09/09, 21:19",18649.5,18653.25,18649.5,18652.75,46,61,28.0,37.0,318.0,293.0
"2024/09/09, 21:20",18652.75,18652.75,18650.25,18652.0,41,40,26.0,27.0,304.0,298.0
"2024/09/09, 21:21",18652.0,18654.75,18651.5,18653.5,38,56,24.0,36.0,309.0,299.0
"2024/09/09, 21:22",18653.5,18656.0,18652.5,18655.0,50,80,33.0,55.0,301.0,325.0
"2024/09/09, 21:23",18655.0,18655.75,18654.25,18654.5,42,38,31.0,22.0,317.0,293.0
"2024/09/09, 21:24",18654.5,18654.75,18652.0,18652.0,83,32,54.0,32.0,309.0,295.0
"2024/09/09, 21:25",18652.0,18652.75,18649.75,18651.75,108,43,69.0,39.0,311.0,310.0
"2024/09/09, 21:26",18651.5,18652.0,18646.75,18648.0,169,81,120.0,53.0,327.0,285.0
"2024/09/09, 21:27",18648.0,18648.0,18643.5,18645.75,216,186,192.0,138.0,301.0,281.0
"2024/09/09, 21:28",18645.75,18648.0,18641.75,18642.25,167,143,119.0,131.0,324.0,288.0
"2024/09/09, 21:29",18642.25,18643.0,18639.25,18639.25,222,209,198.0,139.0,341.0,284.0
"2024/09/09, 21:30",18639.0,18641.25,18628.75,18629.5,728,360,518.0,229.0,305.0,251.0
"2024/09/09, 21:31",18629.25,18634.0,18627.25,18632.75,485,486,319.0,353.0,316.0,294.0
"2024/09/09, 21:32",18632.75,18636.0,18629.75,18633.0,187,232,128.0,156.0,288.0,298.0
"2024/09/09, 21:33",18633.0,18635.0,18632.25,18634.5,79,91,56.0,56.0,300.0,304.0
"2024/09/09, 21:34",18634.5,18638.5,18634.5,18636.25,144,206,109.0,142.0,282.0,305.0
"2024/09/09, 21:35",18636.25,18637.25,18627.0,18627.75,443,280,306.0,206.0,389.0,308.0
"2024/09/09, 21:36",18627.75,18629.5,18621.0,18625.25,520,401,387.0,255.0,335.0,333.0
"2024/09/09, 21:37",18625.25,18625.25,18617.5,18619.75,503,343,403.0,230.0,353.0,280.0
"2024/09/09, 21:38",18619.75,18621.5,18612.0,18615.75,487,413,380.0,291.0,374.0,334.0
"2024/09/09, 21:39",18615.75,18622.5,18614.5,18621.25,231,416,168.0,305.0,304.0,274.0
"2024/09/09, 21:40",18621.25,18621.25,18614.25,18619.5,305,291,203.0,205.0,355.0,272.0
"2024/09/09, 21:41",18619.5,18623.0,18619.25,18623.0,88,152,68.0,102.0,306.0,269.0
"2024/09/09, 21:42",18623.0,18623.5,18619.0,18621.0,152,145,120.0,92.0,301.0,265.0
"2024/09/09, 21:43",18621.0,18624.0,18617.5,18620.25,211,235,151.0,212.0,298.0,298.0
"2024/09/09, 21:44",18620.25,18623.75,18620.25,18623.0,87,104,68.0,70.0,312.0,280.0
"2024/09/09, 21:45",18622.25,18625.0,18620.5,18625.0,118,180,77.0,114.0,271.0,288.0
"2024/09/09, 21:46",18625.0,18626.5,18622.5,18622.5,157,283,145.0,244.0,283.0,298.0
"2024/09/09, 21:47",18622.5,18625.25,18622.0,18625.0,57,57,38.0,48.0,290.0,297.0
"2024/09/09, 21:48",18625.0,18626.25,18620.0,18622.25,158,121,101.0,79.0,303.0,300.0
"2024/09/09, 21:49",18622.25,18626.5,18620.5,18625.75,66,108,39.0,74.0,290.0,338.0
"2024/09/09, 21:50",18625.75,18627.75,18625.5,18627.0,58,135,35.0,104.0,297.0,342.0
"2024/09/09, 21:51",18627.0,18633.25,18625.0,18632.5,197,278,191.0,195.0,281.0,309.0
"2024/09/09, 21:52",18632.5,18632.75,18627.75,18628.5,166,122,120.0,73.0,311.0,324.0
"2024/09/09, 21:53",18628.5,18630.0,18625.5,18629.25,114,64,115.0,40.0,305.0,310.0
"2024/09/09, 21:54",18629.25,18630.0,18622.75,18623.0,241,104,173.0,62.0,313.0,286.0
"2024/09/09, 21:55",18623.0,18624.0,18620.5,18623.0,140,91,111.0,60.0,305.0,289.0
"2024/09/09, 21:56",18623.0,18623.0,18619.0,18621.75,151,78,110.0,53.0,337.0,307.0
"2024/09/09, 21:57",18621.75,18623.0,18619.25,18620.25,96,168,70.0,112.0,343.0,328.0
"2024/09/09, 21:58",18620.25,18620.25,18618.0,18619.5,100,83,60.0,69.0,361.0,323.0
"2024/09/09, 21:59",18619.5,18619.5,18613.5,18617.0,328,200,300.0,123.0,372.0,366.0
"2024/09/09, 22:00",18617.0,18622.75,18617.0,18621.75,136,280,109.0,195.0,310.0,297.0
"2024/09/09, 22:01",18621.75,18626.75,18620.75,18624.5,181,229,123.0,156.0,274.0,326.0
"2024/09/09, 22:02",18624.5,18627.5,18624.5,18626.5,130,115,82.0,71.0,277.0,320.0
"2024/09/09, 22:03",18626.5,18627.0,18622.0,18622.25,160,126,102.0,107.0,303.0,317.0
"2024/09/09, 22:04",18622.25,18628.25,18619.75,18625.75,234,245,162.0,172.0,286.0,333.0
"2024/09/09, 22:05",18625.75,18631.75,18625.5,18631.0,177,221,126.0,159.0,315.0,330.0
"2024/09/09, 22:06",18630.75,18636.25,18630.5,18635.25,198,267,136.0,192.0,312.0,260.0
"2024/09/09, 22:07",18634.5,18641.5,18634.5,18639.0,329,511,227.0,346.0,266.0,308.0
"2024/09/09, 22:08",18639.0,18641.75,18637.75,18638.25,197,194,134.0,131.0,274.0,311.0
"2024/09/09, 22:09",18638.25,18638.75,18634.5,18635.25,171,106,116.0,82.0,285.0,310.0
"2024/09/09, 22:10",18635.75,18640.75,18634.25,18640.5,136,145,83.0,106.0,282.0,340.0
"2024/09/09, 22:11",18640.5,18644.75,18639.0,18640.0,307,304,212.0,199.0,266.0,292.0
"2024/09/09, 22:12",18640.0,18641.25,18639.5,18640.25,131,126,77.0,81.0,286.0,359.0
"2024/09/09, 22:13",18640.25,18641.75,18633.75,18635.0,209,114,142.0,76.0,341.0,257.0
"2024/09/09, 22:14",18635.0,18639.0,18634.5,18637.25,118,137,80.0,87.0,310.0,302.0
"2024/09/09, 22:15",18637.25,18639.5,18637.0,18638.25,47,81,38.0,49.0,339.0,325.0
"2024/09/09, 22:16",18638.25,18641.0,18637.25,18641.0,86,101,56.0,75.0,330.0,355.0
"2024/09/09, 22:17",18641.0,18646.0,18639.25,18645.0,170,358,143.0,250.0,300.0,335.0
"2024/09/09, 22:18",18645.0,18647.25,18644.25,18646.75,123,139,78.0,91.0,288.0,411.0
"2024/09/09, 22:19",18646.75,18647.0,18641.75,18644.0,165,109,105.0,63.0,286.0,369.0
"2024/09/09, 22:20",18644.0,18644.0,18635.25,18637.0,225,126,155.0,77.0,293.0,269.0
"2024/09/09, 22:21",18637.0,18638.5,18634.25,18635.75,164,85,118.0,57.0,328.0,283.0
"2024/09/09, 22:22",18635.75,18640.0,18635.75,18637.75,59,81,39.0,55.0,297.0,285.0
"2024/09/09, 22:23",18637.75,18641.75,18637.25,18639.75,82,83,48.0,52.0,290.0,314.0
"2024/09/09, 22:24",18639.75,18639.75,18636.5,18636.5,79,68,56.0,43.0,303.0,285.0
"2024/09/09, 22:25",18636.5,18638.75,18634.75,18635.75,114,105,74.0,65.0,317.0,288.0
"2024/09/09, 22:26",18635.75,18637.75,18635.0,18636.5,67,63,43.0,43.0,301.0,308.0
"2024/09/09, 22:27",18636.5,18639.75,18635.75,18639.25,48,64,55.0,42.0,295.0,328.0
"2024/09/09, 22:28",18639.25,18641.25,18637.25,18641.25,47,77,30.0,51.0,279.0,378.0
"2024/09/09, 22:29",18641.25,18643.75,18640.0,18640.0,103,88,68.0,54.0,268.0,372.0
"2024/09/09, 22:30",18640.25,18643.25,18639.0,18643.25,89,85,66.0,70.0,271.0,392.0
"2024/09/09, 22:31",18643.25,18643.5,18638.0,18639.25,115,100,73.0,60.0,300.0,340.0
"2024/09/09, 22:32",18639.25,18639.75,18632.5,18636.5,336,211,230.0,301.0,274.0,306.0
"2024/09/09, 22:33",18636.5,18636.5,18628.25,18629.0,230,93,154.0,64.0,335.0,287.0
"2024/09/09, 22:34",18629.0,18630.5,18623.0,18630.25,334,299,238.0,204.0,324.0,250.0
"2024/09/09, 22:35",18630.5,18632.25,18626.75,18630.25,266,211,168.0,134.0,318.0,247.0
"2024/09/09, 22:36",18630.75,18635.0,18622.75,18624.25,253,265,177.0,177.0,341.0,315.0
"2024/09/09, 22:37",18624.25,18626.0,18617.25,18619.5,387,388,278.0,260.0,345.0,285.0
"2024/09/09, 22:38",18619.5,18626.5,18619.5,18626.0,124,195,78.0,145.0,277.0,292.0
"2024/09/09, 22:39",18625.75,18628.0,18621.5,18625.25,139,121,104.0,72.0,306.0,299.0
"2024/09/09, 22:40",18625.25,18628.25,18623.5,18623.5,135,139,90.0,84.0,308.0,280.0
"2024/09/09, 22:41",18623.75,18631.5,18623.5,18631.25,104,192,62.0,120.0,248.0,282.0
"2024/09/09, 22:42",18631.25,18640.25,18630.5,18639.0,284,367,172.0,260.0,257.0,292.0
"2024/09/09, 22:43",18639.0,18639.75,18632.0,18634.0,268,198,179.0,126.0,246.0,286.0
"2024/09/09, 22:44",18634.0,18636.25,18630.75,18636.0,146,141,94.0,93.0,274.0,322.0
"2024/09/09, 22:45",18636.0,18636.0,18632.75,18635.5,85,102,51.0,78.0,273.0,302.0
"2024/09/09, 22:46",18635.5,18636.0,18623.25,18623.25,312,187,209.0,108.0,300.0,270.0
"2024/09/09, 22:47",18623.25,18623.5,18612.75,18613.75,510,426,376.0,303.0,371.0,306.0
"2024/09/09, 22:48",18613.75,18628.0,18613.25,18625.25,313,477,197.0,331.0,236.0,251.0
"2024/09/09, 22:49",18625.5,18629.75,18622.75,18628.0,101,177,58.0,124.0,257.0,275.0
"2024/09/09, 22:50",18628.0,18632.0,18627.25,18631.5,100,119,79.0,87.0,267.0,282.0
"2024/09/09, 22:51",18631.75,18634.5,18631.0,18633.5,174,176,132.0,119.0,266.0,286.0
"2024/09/09, 22:52",18633.5,18633.75,18628.0,18628.75,133,83,95.0,68.0,279.0,264.0
"2024/09/09, 22:53",18628.75,18630.0,18624.0,18624.25,190,116,120.0,106.0,267.0,270.0
"2024/09/09, 22:54",18624.25,18628.5,18624.25,18625.75,100,116,68.0,83.0,259.0,273.0
"2024/09/09, 22:55",18625.75,18628.5,18625.25,18627.0,77,64,46.0,36.0,271.0,274.0
"2024/09/09, 22:56",18627.0,18627.5,18624.25,18625.25,70,76,48.0,43.0,247.0,279.0
"2024/09/09, 22:57",18625.25,18627.5,18623.25,18625.0,101,129,70.0,84.0,252.0,281.0
"2024/09/09, 22:58",18625.0,18625.5,18621.75,18624.0,185,202,125.0,125.0,265.0,254.0
"2024/09/09, 22:59",18624.0,18631.0,18623.25,18625.75,220,260,146.0,164.0,205.0,203.0
"2024/09/09, 23:00",18625.75,18626.0,18617.0,18617.75,456,383,291.0,247.0,346.0,255.0
"2024/09/09, 23:01",18617.75,18621.75,18614.25,18615.75,304,340,234.0,221.0,348.0,269.0
"2024/09/09, 23:02",18616.5,18622.5,18615.5,18621.25,258,351,185.0,270.0,294.0,256.0
"2024/09/09, 23:03",18621.25,18622.25,18619.75,18621.25,141,149,89.0,92.0,293.0,264.0
"2024/09/09, 23:04",18621.25,18625.0,18617.75,18618.5,237,201,154.0,134.0,336.0,250.0
"2024/09/09, 23:05",18618.75,18619.5,18609.5,18615.75,738,392,504.0,288.0,283.0,263.0
"2024/09/09, 23:06",18616.0,18616.0,18608.0,18609.75,309,224,208.0,142.0,486.0,271.0
"2024/09/09, 23:07",18609.75,18612.25,18604.0,18608.5,469,286,314.0,203.0,467.0,277.0
"2024/09/09, 23:08",18608.5,18613.25,18606.0,18612.75,199,262,136.0,189.0,292.0,266.0
"2024/09/09, 23:09",18613.0,18622.5,18612.75,18618.0,206,339,149.0,222.0,265.0,252.0
"2024/09/09, 23:10",18618.0,18622.25,18617.0,18621.25,203,274,139.0,180.0,250.0,262.0
"2024/09/09, 23:11",18621.25,18624.25,18619.0,18619.0,184,153,108.0,96.0,263.0,261.0
"2024/09/09, 23:12",18618.75,18623.25,18618.5,18621.0,77,75,47.0,51.0,273.0,276.0
"2024/09/09, 23:13",18621.0,18623.5,18619.0,18623.0,106,130,104.0,85.0,238.0,303.0
"2024/09/09, 23:14",18623.5,18624.75,18619.5,18621.25,124,121,78.0,106.0,258.0,264.0
"2024/09/09, 23:15",18621.25,18628.25,18620.5,18627.0,182,283,135.0,195.0,261.0,280.0
"2024/09/09, 23:16",18627.0,18634.75,18627.0,18633.5,290,490,178.0,353.0,279.0,298.0
"2024/09/09, 23:17",18633.5,18634.0,18628.25,18628.75,181,76,120.0,46.0,273.0,275.0
"2024/09/09, 23:18",18628.75,18628.75,18624.75,18627.5,223,111,150.0,94.0,264.0,264.0
"2024/09/09, 23:19",18627.5,18629.5,18625.5,18626.5,132,91,85.0,56.0,259.0,256.0
